# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
05/09/2026 01:42:06,Class A,244678000,55.674658,11.018200,At anchor,-10.0,0.3,20.7,278,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:42:08,Class A,255916087,55.556663,9.762623,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:42:08,Class A,255916087,55.556663,9.762623,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:42:23,Class A,563259900,58.198862,11.220525,At anchor,2.9,0.2,97.7,159,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:44:03,Class A,244678000,55.674658,11.018200,At anchor,-10.0,0.3,20.7,278,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:45:08,Class A,255916087,55.556673,9.762617,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:45:08,Class A,255916087,55.556673,9.762617,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:47:12,Class A,255916087,55.556673,9.762617,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:47:12,Class A,255916087,55.556673,9.762617,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:48:04,Class A,244678000,55.674218,11.017902,At anchor,10.0,0.3,177.7,282,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:48:08,Class A,255916087,55.556663,9.762633,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:48:08,Class A,255916087,55.556663,9.762633,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:50:03,Class A,244678000,55.674218,11.017902,At anchor,10.0,0.3,177.7,282,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:51:08,Class A,255916087,55.556677,9.762670,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:51:08,Class A,255916087,55.556677,9.762670,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:53:12,Class A,255916087,55.556677,9.762670,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:54:05,Class A,244678000,55.674640,11.018150,At anchor,-12.9,0.5,17.9,283,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:54:08,Class A,255916087,55.556672,9.762670,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:54:08,Class A,255916087,55.556672,9.762670,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:56:03,Class A,244678000,55.674640,11.018150,At anchor,-12.9,0.5,17.9,283,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:56:03,Class A,244678000,55.674640,11.018150,At anchor,-12.9,0.5,17.9,283,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:56:03,Class A,244678000,55.674640,11.018150,At anchor,-12.9,0.5,17.9,283,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:57:08,Class A,255916087,55.556668,9.762638,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:57:08,Class A,255916087,55.556668,9.762638,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:57:10,Class A,244678000,55.674817,11.018130,At anchor,0.7,0.1,355.8,257,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:57:10,Class A,244678000,55.674817,11.018130,At anchor,0.7,0.1,355.8,257,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:57:10,Class A,244678000,55.674817,11.018130,At anchor,0.7,0.1,355.8,257,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:59:12,Class A,255916087,55.556668,9.762638,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:59:12,Class A,255916087,55.556668,9.762638,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:00:08,Class A,255916087,55.556648,9.762633,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:00:08,Class A,255916087,55.556648,9.762633,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:02:03,Class A,244678000,55.674817,11.018130,At anchor,0.7,0.1,355.8,257,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:02:03,Class A,244678000,55.674817,11.018130,At anchor,0.7,0.1,355.8,257,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:03:08,Class A,255916087,55.556667,9.762620,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:03:08,Class A,255916087,55.556667,9.762620,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:03:11,Class A,244678000,55.674220,11.018003,At anchor,12.9,0.1,177.6,298,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:03:11,Class A,244678000,55.674220,11.018003,At anchor,12.9,0.1,177.6,298,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:03:23,Class A,563259900,58.198962,11.221253,At anchor,2.2,0.2,108.7,176,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 02:05:12,Class A,255916087,55.556667,9.762620,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:05:12,Class A,255916087,55.556667,9.762620,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:06:07,Class A,244678000,55.674715,11.017865,At anchor,-16.1,0.8,350.6,291,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:06:08,Class A,255916087,55.556677,9.762638,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:06:08,Class A,255916087,55.556677,9.762638,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:08:03,Class A,244678000,55.674715,11.017865,At anchor,-16.1,0.8,350.6,291,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:09:03,Class A,244678000,55.675015,11.016378,At anchor,-4.5,0.9,269.5,266,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:09:03,Class A,244678000,55.675015,11.016378,At anchor,-4.5,0.9,269.5,266,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:09:03,Class A,244678000,55.675015,11.016378,At anchor,-4.5,0.9,269.5,266,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:09:08,Class A,255916087,55.556663,9.762625,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:09:08,Class A,255916087,55.556663,9.762625,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:11:12,Class A,255916087,55.556663,9.762625,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:11:27,Class A,244678000,55.674843,11.015730,Under way using engine,2.2,0.7,245.0,266,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:11:27,Class A,244678000,55.674843,11.015730,Under way using engine,2.2,0.7,245.0,266,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:11:27,Class A,244678000,55.674843,11.015730,Under way using engine,2.2,0.7,245.0,266,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:11:37,Class A,244678000,55.674828,11.015665,Under way using engine,-0.7,0.8,246.8,266,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:11:37,Class A,244678000,55.674828,11.015665,Under way using engine,-0.7,0.8,246.8,266,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:11:37,Class A,244678000,55.674828,11.015665,Under way using engine,-0.7,0.8,246.8,266,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:11:38,Class A,244678000,55.674828,11.015665,Under way using engine,-0.7,0.8,246.8,266,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:11:47,Class A,244678000,55.674813,11.015592,Under way using engine,-3.6,0.9,248.8,267,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:11:58,Class A,244678000,55.674798,11.015517,Under way using engine,-1.6,0.9,250.7,267,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:11:58,Class A,244678000,55.674798,11.015517,Under way using engine,-1.6,0.9,250.7,267,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:11:58,Class A,244678000,55.674798,11.015517,Under way using engine,-1.6,0.9,250.7,267,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:07,Class A,244678000,55.674783,11.015433,Under way using engine,-0.7,1.0,251.9,267,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:08,Class A,255916087,55.556660,9.762652,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:12:08,Class A,255916087,55.556660,9.762652,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:12:17,Class A,244678000,55.674768,11.015350,Under way using engine,2.2,1.0,252.6,267,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:17,Class A,244678000,55.674768,11.015350,Under way using engine,2.2,1.0,252.6,267,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:17,Class A,244678000,55.674768,11.015350,Under way using engine,2.2,1.0,252.6,267,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:27,Class A,244678000,55.674750,11.015258,Under way using engine,5.4,1.1,253.6,268,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:27,Class A,244678000,55.674750,11.015258,Under way using engine,5.4,1.1,253.6,268,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:37,Class A,244678000,55.674735,11.015157,Under way using engine,3.6,1.2,255.3,268,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:37,Class A,244678000,55.674735,11.015157,Under way using engine,3.6,1.2,255.3,268,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:38,Class A,244678000,55.674735,11.015157,Under way using engine,3.6,1.2,255.3,268,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:47,Class A,244678000,55.674720,11.015050,Under way using engine,2.9,1.2,256.1,268,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:47,Class A,244678000,55.674720,11.015050,Under way using engine,2.9,1.2,256.1,268,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:47,Class A,244678000,55.674720,11.015050,Under way using engine,2.9,1.2,256.1,268,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:47,Class A,244678000,55.674720,11.015050,Under way using engine,2.9,1.2,256.1,268,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:58,Class A,244678000,55.674705,11.014940,Under way using engine,1.6,1.3,256.2,269,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:12:58,Class A,244678000,55.674705,11.014940,Under way using engine,1.6,1.3,256.2,269,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:07,Class A,244678000,55.674690,11.014827,Under way using engine,6.4,1.4,257.1,269,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:17,Class A,244678000,55.674675,11.014722,Under way using engine,5.4,1.3,257.0,270,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:17,Class A,244678000,55.674675,11.014722,Under way using engine,5.4,1.3,257.0,270,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:17,Class A,244678000,55.674675,11.014722,Under way using engine,5.4,1.3,257.0,270,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:27,Class A,244678000,55.674662,11.014627,Under way using engine,-0.2,1.2,256.7,271,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:27,Class A,244678000,55.674662,11.014627,Under way using engine,-0.2,1.2,256.7,271,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:37,Class A,244678000,55.674652,11.014542,Under way using engine,2.9,1.0,256.8,271,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:37,Class A,244678000,55.674652,11.014542,Under way using engine,2.9,1.0,256.8,271,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:37,Class A,244678000,55.674652,11.014542,Under way using engine,2.9,1.0,256.8,271,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:47,Class A,244678000,55.674635,11.014460,Under way using engine,7.5,0.9,255.0,272,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:47,Class A,244678000,55.674635,11.014460,Under way using engine,7.5,0.9,255.0,272,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:47,Class A,244678000,55.674635,11.014460,Under way using engine,7.5,0.9,255.0,272,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:13:58,Class A,244678000,55.674620,11.014388,Under way using engine,8.7,0.9,252.2,273,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:14:17,Class A,244678000,55.674592,11.014265,Under way using engine,10.0,0.7,248.9,276,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:14:17,Class A,244678000,55.674592,11.014265,Under way using engine,10.0,0.7,248.9,276,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:14:27,Class A,244678000,55.674578,11.014218,Under way using engine,10.0,0.7,245.9,278,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:14:37,Class A,244678000,55.674567,11.014175,Under way using engine,10.0,0.5,242.9,279,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:14:47,Class A,244678000,55.674548,11.014133,Under way using engine,10.0,0.5,241.3,281,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:14:47,Class A,244678000,55.674548,11.014133,Under way using engine,10.0,0.5,241.3,281,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:08,Class A,255916087,55.556663,9.762647,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:15:08,Class A,255916087,55.556663,9.762647,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 02:15:17,Class A,244678000,55.674515,11.014038,Under way using engine,11.4,0.3,237.1,287,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:17,Class A,244678000,55.674515,11.014038,Under way using engine,11.4,0.3,237.1,287,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:17,Class A,244678000,55.674515,11.014038,Under way using engine,11.4,0.3,237.1,287,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:27,Class A,244678000,55.674500,11.014003,Under way using engine,23.6,0.4,235.4,290,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:27,Class A,244678000,55.674500,11.014003,Under way using engine,23.6,0.4,235.4,290,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:27,Class A,244678000,55.674500,11.014003,Under way using engine,23.6,0.4,235.4,290,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:37,Class A,244678000,55.674473,11.013952,Under way using engine,35.0,0.8,229.7,295,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:37,Class A,244678000,55.674473,11.013952,Under way using engine,35.0,0.8,229.7,295,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:39,Class A,244678000,55.674468,11.013945,Under way using engine,35.0,0.8,229.7,296,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:39,Class A,244678000,55.674468,11.013945,Under way using engine,35.0,0.8,229.7,296,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 02:15:39,Class A,244678000,55.674465,11.013938,Under way using engine,35.0,0.8,229.7,296,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
